permno,date,ret,prc,sprtrn,lag_LNMV,sic3,treated
10082,15mar2007,.059498,32.55,.013273,8.328900000000001,737,0
10082,16mar2007,-.022795,31.8,-.007853,8.328900000000001,737,0
10082,19mar2007,-.000322,31.79,-.009793,8.328900000000001,737,0
10082,20mar2007,-.043972,30.4,.004522,8.328900000000001,737,0
10082,21mar2007,.066237,32.41,.009123,8.328900000000001,737,0
10082,22mar2007,.006102,32.61,-.006361,8.328900000000001,737,0
10082,23mar2007,.054435,34.38,.02439,8.328900000000001,737,0
10082,26mar2007,-.032068,33.28,-.010101,8.328900000000001,737,0
10082,27mar2007,.008,33.55,-.005723,8.328900000000001,737,0
10082,28mar2007,.010035,33.88,-.017053,8.328900000000001,737,0
10082,29mar2007,-.010994,33.51,.005978,8.328900000000001,737,0
10082,30mar2007,-.017616,32.92,-.008433,8.328900000000001,737,0
10082,02apr2007,-.002929,32.82,-.001029,8.328900000000001,737,0
10082,03apr2007,-.010422,32.48,-.000344,8.328900000000001,737,0
10082,04apr2007,-.01102,32.12,-.009446,8.328900000000001,737,0
10082,05apr2007,.020064,32.77,.015933,8.328900000000001,737,0
10082,09apr2007,-.015838,32.25,-.007546,8.328900000000001,737,0
10082,10apr2007,-.037328,31.04,-.003381,8.328900000000001,737,0
10082,11apr2007,-.019403,30.44,.002199,8.328900000000001,737,0
10082,12apr2007,-.003998,30.32,.001075,8.328900000000001,737,0
10082,13apr2007,.01521,30.78,-.003352,8.328900000000001,737,0
10082,16apr2007,-.00669,30.58,.010444,8.328900000000001,737,0
10082,17apr2007,-.004785,30.43,-.005681,8.328900000000001,737,0
10082,18apr2007,.005884,30.61,-.007331,8.328900000000001,737,0
10082,19apr2007,.021274,31.26,.005633,8.328900000000001,737,0
10082,20apr2007,.019504,31.87,.01651,8.328900000000001,737,0
10082,23apr2007,.015555,32.36,.001997,8.328900000000001,737,0
10082,24apr2007,.023691,33.13,-.003255,8.328900000000001,737,0
10082,25apr2007,.019943,33.79,-.018214,8.328900000000001,737,0
10082,26apr2007,.037594,35.06,-.003599,8.328900000000001,737,0
10082,27apr2007,.015238,35.6,-.013614,8.328900000000001,737,0
10082,30apr2007,-.000284,35.59,.005203,8.328900000000001,737,0
10082,01may2007,.013986,36.08,-.003529,8.328900000000001,737,0
10082,02may2007,.028132,37.1,.007634,8.328900000000001,737,0
10082,03may2007,.024527,38.01,.011778,8.328900000000001,737,0
10082,04may2007,.005944,38.24,.000763,8.328900000000001,737,0
10082,07may2007,-.010234,37.84,-.02517,8.328900000000001,737,0
10082,08may2007,-.0533,35.83,-.005008,8.328900000000001,737,0
10082,09may2007,-.016053,35.25,-.028031,8.328900000000001,737,0
10082,10may2007,-.03037,34.18,.001174,8.328900000000001,737,0
10082,11may2007,-.008176,33.9,.008829,8.328900000000001,737,0
10082,14may2007,.035752,35.11,-.010124,8.328900000000001,737,0
10082,15may2007,-.043815,33.58,-.017203,8.328900000000001,737,0
10082,16may2007,-.043257,32.12,.002673,8.328900000000001,737,0
10082,17may2007,.005684,32.31,.001369,8.328900000000001,737,0
10082,18may2007,.025085,33.12,-.011736,8.328900000000001,737,0
10082,21may2007,-.000074,33.11,.00618,8.328900000000001,737,0
10082,22may2007,.006123,33.32,-.00177,8.328900000000001,737,0
10082,23may2007,.021132,34.02,.001713,8.328900000000001,737,0
10082,24may2007,-.02629,33.13,-.00811,8.328900000000001,737,0
10082,25may2007,.01458,33.61,.002993,8.328900000000001,737,0
10082,29may2007,-.034291,32.46,.008878,8.328900000000001,737,0
10082,30may2007,-.000158,32.45,-.000777,8.328900000000001,737,0
10082,31may2007,.030817,33.45,.003415,8.328900000000001,737,0
10082,01jun2007,-.045514,31.93,-.018066,8.328900000000001,737,0
10082,04jun2007,-.009879,31.61,-.000104,8.328900000000001,737,0
10082,05jun2007,-.008288,31.35,-.003252,8.328900000000001,737,0
10082,06jun2007,-.019642,30.74,.001234,8.328900000000001,737,0
10082,07jun2007,-.044977,29.35,-.01308,8.328900000000001,737,0
10082,08jun2007,.014718,29.79,-.019952,8.328900000000001,737,0
10082,11jun2007,-.000965,29.76,.003695,8.328900000000001,737,0
10082,12jun2007,-.022996,29.07,.004038,8.328900000000001,737,0
10082,13jun2007,.014619,29.5,.003959,8.328900000000001,737,0
10082,14jun2007,-.012064,29.14,-.010123,8.328900000000001,737,0
10082,15jun2007,.002175,29.2,-.003604,8.328900000000001,737,0
10082,18jun2007,.002467,29.28,-.007243,8.328900000000001,737,0
10082,19jun2007,.006058,29.45,.001954,8.328900000000001,737,0
10082,20jun2007,.005474,29.62,.01714,8.328900000000001,737,0
10082,21jun2007,.024472,30.34,-.007967,8.328900000000001,737,0
10082,22jun2007,.038486,31.51,.009805,8.328900000000001,737,0
10082,25jun2007,.029052,32.42,-.009066,8.328900000000001,737,0
10082,26jun2007,.028605,33.35,-.00626,8.328900000000001,737,0
10082,27jun2007,-.011899,32.95,.004286,8.328900000000001,737,0
10082,28jun2007,-.003473,32.84,-.000751,8.328900000000001,737,0
10082,29jun2007,.031793,33.88,.009526,8.328900000000001,737,0
10082,02jul2007,.016934,34.46,.012559,8.328900000000001,737,0
10082,03jul2007,-.018912,33.81,-.008747,8.328900000000001,737,0
10082,05jul2007,-.034865,32.63,-.012296,8.328900000000001,737,0
10082,06jul2007,.02311,33.38,.007229,8.328900000000001,737,0
10082,09jul2007,.026923,34.28,.015139,8.328900000000001,737,0
10082,10jul2007,-.006516,34.06,-.001948,8.328900000000001,737,0
10082,11jul2007,.007038,34.3,.009463,8.328900000000001,737,0
10082,12jul2007,.014258,34.79,.011257,8.328900000000001,737,0
10082,13jul2007,.003368,34.9,.003929,8.328900000000001,737,0
10082,16jul2007,-.007588,34.64,-.012313,8.328900000000001,737,0
10082,17jul2007,.011357,35.03,-.00758,8.328900000000001,737,0
10082,18jul2007,-.009843,34.69,-.016088,8.328900000000001,737,0
10082,19jul2007,.008629,34.99,.006869,8.328900000000001,737,0
10082,20jul2007,-.005438,34.79,-.019753,8.328900000000001,737,0
10082,23jul2007,-.00054,34.78,.001314,8.328900000000001,737,0
10082,24jul2007,.003788,34.91,.018546,8.328900000000001,737,0
10082,25jul2007,-.015068,34.38,-.000863,8.328900000000001,737,0
10082,26jul2007,-.054626,32.5,-.027418,8.328900000000001,737,0
10082,27jul2007,.026502,33.37,.021381,8.328900000000001,737,0
10082,30jul2007,.010628,33.72,-.000392,8.328900000000001,737,0
10082,31jul2007,.010031,34.06,-.00531,8.328900000000001,737,0
10082,01aug2007,-.06458,31.86,-.012821,8.328900000000001,737,0
10082,02aug2007,.011876,32.24,-.02259,8.328900000000001,737,0
10082,03aug2007,-.013729,31.79,-.010431,8.328900000000001,737,0
10082,06aug2007,-.000133,31.79,.004242,8.328900000000001,737,0
10082,07aug2007,-.031651,30.78,-.026639,8.328900000000001,737,0
10082,08aug2007,-.010419,30.46,.001105,8.328900000000001,737,0
10082,09aug2007,-.012024,30.1,.006092,8.328900000000001,737,0
10082,10aug2007,.021556,30.75,.009624,8.328900000000001,737,0
10082,13aug2007,-.013846,30.32,-.016481,8.328900000000001,737,0
10082,14aug2007,.015134,30.78,-.007656,8.328900000000001,737,0
10082,15aug2007,-.004827,30.63,.001151,8.328900000000001,737,0
10082,16aug2007,.029136,31.52,-.001618,8.328900000000001,737,0
10082,17aug2007,.008313,31.78,.004912,8.328900000000001,737,0
10082,20aug2007,-.002386,31.71,-.006368,8.328900000000001,737,0
10082,21aug2007,.004495,31.85,.011618,8.328900000000001,737,0
10082,22aug2007,-.033809,30.77,-.022574,8.328900000000001,737,0
10082,23aug2007,.028574,31.65,.019546,8.328900000000001,737,0
10082,24aug2007,-.025518,30.85,-.005178,8.328900000000001,737,0
10082,27aug2007,.018296,31.41,.014567,8.328900000000001,737,0
10082,28aug2007,-.025622,30.61,-.00136,8.328900000000001,737,0
10082,29aug2007,-.012931,30.21,-.003403,8.328900000000001,737,0
10082,30aug2007,-.016952,29.7,-.003961,8.328900000000001,737,0
10082,31aug2007,.069563,31.76,.025671,8.328900000000001,737,0
10082,04sep2007,.040451,33.05,-.002186,8.328900000000001,737,0
10082,05sep2007,-.023227,32.28,-.00819,8.328900000000001,737,0
10082,06sep2007,-.008863,31.99,-.001108,8.328900000000001,737,0
10082,07sep2007,-.0223,31.28,.000941,8.328900000000001,737,0
10082,10sep2007,.043432,32.64,.013604,8.328900000000001,737,0
10082,11sep2007,-.028827,31.7,.006066,8.328900000000001,737,0
10082,12sep2007,-.033343,30.64,-.016239,8.328900000000001,737,0
10082,13sep2007,-.032749,29.64,-.018416,8.328900000000001,737,0
10082,14sep2007,.012814,30.02,.013484,8.328900000000001,737,0
10082,17sep2007,.009017,30.29,.011167,8.328900000000001,737,0
10082,18sep2007,-.039383,29.1,-.017424,8.328900000000001,737,0
10082,19sep2007,-.015681,28.64,-.002194,8.328900000000001,737,0
10082,20sep2007,.04171,29.83,.03169,8.328900000000001,737,0
10082,21sep2007,.016125,30.32,.000865,8.328900000000001,737,0
10082,24sep2007,-.044677,28.96,-.001562,8.328900000000001,737,0
10082,25sep2007,-.017483,28.45,-.021938,8.328900000000001,737,0
10082,26sep2007,-.027352,27.68,-.007539,8.328900000000001,737,0
10082,27sep2007,-.001421,27.64,.009568,8.328900000000001,737,0
10082,28sep2007,.00644,27.82,-.003678,8.328900000000001,737,0
10082,01oct2007,-.073278,25.78,-.025652,8.328900000000001,737,0
10082,02oct2007,-.011554,25.48,.002811,8.328900000000001,737,0
10082,03oct2007,-.005713,25.33,.010308,8.328900000000001,737,0
10082,04oct2007,.005632,25.48,.014779,8.328900000000001,737,0
10082,05oct2007,.003361,25.56,.006257,8.328900000000001,737,0
10082,08oct2007,-.00034,25.55,.010098,8.328900000000001,737,0
10082,09oct2007,.015368,25.95,-.003805,8.328900000000001,737,0
10082,10oct2007,.00021,25.95,.000064,8.328900000000001,737,0
10082,11oct2007,.002715,26.02,.00387,8.328900000000001,737,0
10082,12oct2007,.018702,26.51,-.022093,8.328900000000001,737,0
10082,15oct2007,.044169,27.68,.016659,8.328900000000001,737,0
10082,16oct2007,-.00091,27.65,.0062,8.328900000000001,737,0
10082,17oct2007,-.009184,27.4,.001212,8.328900000000001,737,0
10082,18oct2007,.006592,27.58,-.003568,8.328900000000001,737,0
10082,19oct2007,-.013577,27.21,.002705,8.328900000000001,737,0
10082,22oct2007,.045518,28.44,.027549,8.328900000000001,737,0
10082,23oct2007,.043944,29.69,.01201,8.328900000000001,737,0
10082,24oct2007,.022655,30.37,.014757,8.328900000000001,737,0
10082,25oct2007,.014117,30.8,-.011205,8.328900000000001,737,0
10082,26oct2007,-.017342,30.26,-.001527,8.328900000000001,737,0
10082,29oct2007,.03872,31.43,.010161,8.328900000000001,737,0
10082,30oct2007,-.002027,31.37,.00057,8.328900000000001,737,0
10082,31oct2007,.009034,31.65,.001877,8.328900000000001,737,0
10082,01nov2007,-.025034,30.86,-.003435,8.328900000000001,737,0
10082,02nov2007,.058933,32.68,.011858,8.328900000000001,737,0
10082,05nov2007,.026899,33.56,.029878,8.328900000000001,737,0
10082,06nov2007,.048723,35.19,.012773,8.328900000000001,737,0
10082,07nov2007,-.026183,34.27,-.011445,8.328900000000001,737,0
10082,08nov2007,.01468,34.78,.004887,8.328900000000001,737,0
10082,09nov2007,.016106,35.34,-.00238,8.328900000000001,737,0
10082,12nov2007,.006096,35.55,.001092,8.328900000000001,737,0
10082,13nov2007,-.009934,35.2,.006768,8.328900000000001,737,0
10082,14nov2007,.027171,36.15,.013362,8.328900000000001,737,0
10082,15nov2007,-.015191,35.61,-.004471,8.328900000000001,737,0
10082,16nov2007,.019952,36.32,-.009828,8.328900000000001,737,0
10082,19nov2007,-.015284,35.76,-.013352,8.328900000000001,737,0
10082,20nov2007,-.027942,34.76,-.00368,8.328900000000001,737,0
10082,21nov2007,.005959,34.97,.007059,8.328900000000001,737,0
10082,23nov2007,-.014988,34.44,-.00898,8.328900000000001,737,0
10082,26nov2007,-.041981,33,-.009127,8.328900000000001,737,0
10082,27nov2007,-.005976,32.8,-.006687,8.328900000000001,737,0
10082,28nov2007,-.019038,32.18,-.011331,8.328900000000001,737,0
10082,29nov2007,-.002193,32.11,.000584,8.328900000000001,737,0
10082,30nov2007,-.002772,32.02,-.005197,8.328900000000001,737,0
10082,03dec2007,.019016,32.63,-.010219,8.328900000000001,737,0
10082,04dec2007,.006792,32.85,.010549,8.328900000000001,737,0
10082,05dec2007,-.031001,31.83,-.022374,8.328900000000001,737,0
10082,06dec2007,-.019583,31.21,-.002145,8.328900000000001,737,0
10082,07dec2007,-.003741,31.09,.000316,8.328900000000001,737,0
10082,10dec2007,-.009212,30.8,.000529,8.328900000000001,737,0
10082,11dec2007,-.049857,29.27,-.012666,8.328900000000001,737,0
10082,12dec2007,.001444,29.31,.020601,8.328900000000001,737,0
10082,13dec2007,.03648,30.38,.014272,8.328900000000001,737,0
10082,14dec2007,.050961,31.93,.019972,8.328900000000001,737,0
10082,17dec2007,.044309,33.34,.002632,8.328900000000001,737,0
10082,18dec2007,.004086,33.48,.002618,8.328900000000001,737,0
10082,19dec2007,-.011412,33.1,.000654,8.328900000000001,737,0
10082,20dec2007,.020232,33.76,.006872,8.328900000000001,737,0
10082,21dec2007,-.011357,33.38,-.005463,8.328900000000001,737,0
10082,24dec2007,-.00666,33.16,-.008596,8.328900000000001,737,0
10082,26dec2007,-.029777,32.17,-.010995,8.328900000000001,737,0
10082,27dec2007,-.015892,31.66,-.00505,8.328900000000001,737,0
10082,28dec2007,.022589,32.38,-.00868,8.328900000000001,737,0
10082,31dec2007,.004871,32.53,-.00286,8.328900000000001,737,0
10082,02jan2008,.010776,32.88,.00755,8.328900000000001,737,0
10082,03jan2008,-.006227,32.68,-.011423,8.328900000000001,737,0
10082,04jan2008,.026934,33.56,.010485,8.328900000000001,737,0
10082,07jan2008,-.017791,32.96,-.021797,8.328900000000001,737,0
10082,08jan2008,-.021763,32.24,-.016453,8.328900000000001,737,0
10082,09jan2008,.04124,33.57,.019166,8.328900000000001,737,0
10082,10jan2008,-.005961,33.37,.004139,8.328900000000001,737,0
10082,11jan2008,-.003586,33.25,-.003797,8.328900000000001,737,0
10082,14jan2008,.00967,33.58,.003875,8.328900000000001,737,0
10082,15jan2008,-.020152,32.9,-.005544,8.328900000000001,737,0
10082,16jan2008,.001652,32.95,-.006644,8.328900000000001,737,0
10082,17jan2008,.035332,34.12,.00734,8.328900000000001,737,0
10082,18jan2008,.046875,35.72,.015321,8.328900000000001,737,0
10082,22jan2008,.002974,35.82,-.003308,8.328900000000001,737,0
10082,23jan2008,-.010122,35.46,.007065,8.328900000000001,737,0
10082,24jan2008,-.014094,34.96,-.010286,8.328900000000001,737,0
10082,25jan2008,.006106,35.18,-.001311,8.328900000000001,737,0
10082,28jan2008,.00968,35.52,.004116,8.328900000000001,737,0
10082,29jan2008,-.010477,35.14,-.003032,8.328900000000001,737,0
10082,30jan2008,-.048026,33.46,-.003609,8.328900000000001,737,0
10082,31jan2008,.018213,34.07,.012012,8.328900000000001,737,0
10082,01feb2008,.005276,34.24,-.005029,8.328900000000001,737,0
10082,04feb2008,-.030014,33.22,-.009132,8.328900000000001,737,0
10082,05feb2008,-.005547,33.03,.012146,8.328900000000001,737,0
10082,06feb2008,-.009029,32.73,-.008696,8.328900000000001,737,0
10082,07feb2008,-.014026,32.28,-.003751,8.328900000000001,737,0
10082,08feb2008,.023696,33.04,.015352,8.328900000000001,737,0
10082,11feb2008,-.003885,32.91,-.017428,8.328900000000001,737,0
10082,12feb2008,-.015756,32.39,.007623,8.328900000000001,737,0
10082,13feb2008,-.014934,31.91,-.026348,8.328900000000001,737,0
10082,14feb2008,-.025044,31.11,-.002418,8.328900000000001,737,0
10082,15feb2008,-.024485,30.35,-.00944,8.328900000000001,737,0
10082,19feb2008,.009981,30.65,.019368,8.328900000000001,737,0
10082,20feb2008,-.00416,30.52,.003606,8.328900000000001,737,0
10082,21feb2008,-.014338,30.09,.00068,8.328900000000001,737,0
10082,22feb2008,.007501,30.31,.000455,8.328900000000001,737,0
10082,25feb2008,.022393,30.99,.007093,8.328900000000001,737,0
10082,26feb2008,-.006063,30.8,-.01669,8.328900000000001,737,0
10082,27feb2008,-.015797,30.32,-.001427,8.328900000000001,737,0
10082,28feb2008,-.018353,29.76,-.01862,8.328900000000001,737,0
10082,29feb2008,-.051963,28.21,-.018364,8.328900000000001,737,0
10082,03mar2008,.0319,29.11,-.005443,8.328900000000001,737,0
10082,04mar2008,.014717,29.54,-.015673,8.328900000000001,737,0
10082,05mar2008,.025493,30.3,.011805,8.328900000000001,737,0
10082,06mar2008,-.026947,29.48,-.01242,8.328900000000001,737,0
10082,07mar2008,-.035989,28.42,-.006599,8.328900000000001,737,0
10082,10mar2008,.043843,29.66,-.002968,8.328900000000001,737,0
10082,11mar2008,-.032936,28.69,-.001536,8.328900000000001,737,0
10082,12mar2008,-.013634,28.3,-.003286,8.328900000000001,737,0
10082,13mar2008,-.006432,28.11,.012731,8.328900000000001,737,0
10082,14mar2008,.038002,29.18,.013872,8.328900000000001,737,0
10082,17mar2008,.010982,29.5,.005612,8.328900000000001,737,0
10082,18mar2008,.009601,29.79,-.015494,8.328900000000001,737,0
10082,19mar2008,-.008139,29.54,-.002305,8.328900000000001,737,0
10082,20mar2008,-.031679,28.61,-.020917,8.328900000000001,737,0
10082,24mar2008,.01098,28.92,.013945,8.328900000000001,737,0
10082,25mar2008,-.010422,28.62,-.006263,8.328900000000001,737,0
10082,26mar2008,.017781,29.13,.001411,8.328900000000001,737,0
10082,27mar2008,.000403,29.14,.012766,8.328900000000001,737,0
10082,28mar2008,-.01874,28.59,-.012178,8.328900000000001,737,0
10082,31mar2008,-.002728,28.52,-.003951,8.328900000000001,737,0
10082,01apr2008,-.00472,28.38,-.010855,8.328900000000001,737,0
10082,02apr2008,.031084,29.26,.003514,8.328900000000001,737,0
10082,03apr2008,.029184,30.12,.020147,8.328900000000001,737,0
10082,04apr2008,-.009752,29.82,.000875,8.328900000000001,737,0
10082,07apr2008,.016648,30.32,-.002192,8.328900000000001,737,0
10082,08apr2008,-.014312,29.89,-.013703,8.328900000000001,737,0
10082,09apr2008,-.010891,29.56,.001022,8.328900000000001,737,0
10082,10apr2008,.000332,29.57,-.012554,8.328900000000001,737,0
10082,11apr2008,.038401,30.71,-.000412,8.328900000000001,737,0
10082,14apr2008,-.043407,29.37,-.006719,8.328900000000001,737,0
10082,15apr2008,.002817,29.46,.008813,8.328900000000001,737,0
10082,16apr2008,.016147,29.93,.013898,8.328900000000001,737,0
10082,17apr2008,-.013605,29.53,.003726,8.328900000000001,737,0
10082,18apr2008,.003166,29.62,.004839,8.328900000000001,737,0
10082,21apr2008,.005567,29.78,.009031,8.328900000000001,737,0
10082,22apr2008,.009477,30.07,-.00092,8.328900000000001,737,0
10082,23apr2008,.008668,30.33,.005782,8.328900000000001,737,0
10082,24apr2008,-.021976,29.66,-.001302,8.328900000000001,737,0
10082,25apr2008,.002704,29.74,.007162,8.328900000000001,737,0
10082,28apr2008,-.019033,29.17,.009628,8.328900000000001,737,0
10082,29apr2008,.004597,29.31,-.002817,8.328900000000001,737,0
10082,30apr2008,.005035,29.46,-.003838,8.328900000000001,737,0
10082,01may2008,-.00305,29.37,.009259,8.328900000000001,737,0
10082,02may2008,-.024068,28.66,-.021911,8.328900000000001,737,0
10082,05may2008,.013953,29.06,.014949,8.328900000000001,737,0
10082,06may2008,.010477,29.36,-.001283,8.328900000000001,737,0
10082,07may2008,-.018511,28.82,-.006236,8.328900000000001,737,0
10082,08may2008,-.010714,28.51,.008083,8.328900000000001,737,0
10082,09may2008,.058371,30.18,.01938,8.328900000000001,737,0
10082,12may2008,-.010552,29.86,.012423,8.328900000000001,737,0
10082,13may2008,.009462,30.14,.028467,8.328900000000001,737,0
10082,14may2008,.002864,30.23,-.009789,8.328900000000001,737,0
10082,15may2008,-.017131,29.71,.00556,8.328900000000001,737,0
10082,16may2008,.034937,30.75,.013569,8.328900000000001,737,0
10082,19may2008,-.0245,29.99,-.020649,8.328900000000001,737,0
10082,20may2008,-.03941,28.81,-.02358,8.328900000000001,737,0
10082,21may2008,-.053717,27.26,-.017414,8.328900000000001,737,0
10082,22may2008,-.022976,26.64,-.004255,8.328900000000001,737,0
10082,23may2008,-.012681,26.3,.007937,8.328900000000001,737,0
10082,27may2008,-.018462,25.81,-.006488,8.328900000000001,737,0
10082,28may2008,.033754,26.68,.015195,8.328900000000001,737,0
10082,29may2008,.03332,27.57,.024522,8.328900000000001,737,0
10082,30may2008,.00079,27.6,.005441,8.328900000000001,737,0
10082,02jun2008,.027759,28.36,.005877,8.328900000000001,737,0
10082,03jun2008,-.036047,27.34,-.001593,8.328900000000001,737,0
10082,04jun2008,-.036566,26.34,.006896,8.328900000000001,737,0
10082,05jun2008,-.022185,25.76,-.003893,8.328900000000001,737,0
10082,06jun2008,-.019303,25.26,.010361,8.328900000000001,737,0
10082,09jun2008,.031629,26.06,.008076,8.328900000000001,737,0
10082,10jun2008,.00796,26.26,.010344,8.328900000000001,737,0
10082,11jun2008,-.007862,26.06,-.001543,8.328900000000001,737,0
10082,12jun2008,.001988,26.11,-.003028,8.328900000000001,737,0
10082,13jun2008,.02431,26.74,.000903,8.328900000000001,737,0
10082,16jun2008,-.012503,26.41,.005613,8.328900000000001,737,0
10082,17jun2008,-.04065,25.34,-.020307,8.328900000000001,737,0
10082,18jun2008,.010072,25.59,-.008482,8.328900000000001,737,0
10082,19jun2008,-.024156,24.97,-.010258,8.328900000000001,737,0
10082,20jun2008,.006033,25.12,-.002079,8.328900000000001,737,0
10082,23jun2008,-.032988,24.3,-.004664,8.328900000000001,737,0
10082,24jun2008,-.024736,23.69,-.001525,8.328900000000001,737,0
10082,25jun2008,-.027775,23.04,-.023594,8.328900000000001,737,0
10082,26jun2008,-.021839,22.53,.00147,8.328900000000001,737,0
10082,27jun2008,-.016527,22.16,-.013207,8.328900000000001,737,0
10082,30jun2008,.019128,22.58,-.004596,8.328900000000001,737,0
10082,01jul2008,.032862,23.33,.012675,8.328900000000001,737,0
10082,02jul2008,.005178,23.45,.002184,8.328900000000001,737,0
10082,03jul2008,.035163,24.27,-.004697,8.328900000000001,737,0
10082,07jul2008,.024783,24.87,.01516,8.328900000000001,737,0
10082,08jul2008,.02374,25.46,.013326,8.328900000000001,737,0
10082,09jul2008,-.0116,25.17,-.011543,8.328900000000001,737,0
10082,10jul2008,.02368,25.76,.014195,8.328900000000001,737,0
10082,11jul2008,.015816,26.17,.008664,8.328900000000001,737,0
10082,14jul2008,-.032564,25.32,.003046,8.328900000000001,737,0
10082,15jul2008,.01778,25.77,.022506,8.328900000000001,737,0
10082,16jul2008,.012865,26.1,.004584,8.328900000000001,737,0
10082,17jul2008,.004192,26.21,.009422,8.328900000000001,737,0
10082,18jul2008,-.014923,25.82,-.00215,8.328900000000001,737,0
10082,21jul2008,-.015759,25.41,.002353,8.328900000000001,737,0
10082,22jul2008,.024766,26.04,-.009619,8.328900000000001,737,0
10082,23jul2008,-.012952,25.71,-.016602,8.328900000000001,737,0
10082,24jul2008,-.01492,25.32,-.000278,8.328900000000001,737,0
10082,25jul2008,-.009119,25.09,.010896,8.328900000000001,737,0
10082,28jul2008,-.013295,24.76,-.021244,8.328900000000001,737,0
10082,29jul2008,.020131,25.26,.017748,8.328900000000001,737,0
10082,30jul2008,.010935,25.53,-.002272,8.328900000000001,737,0
10082,31jul2008,-.018261,25.07,.003875,8.328900000000001,737,0
10082,01aug2008,.018884,25.54,.011537,8.328900000000001,737,0
10082,04aug2008,-.040887,24.49,-.015292,8.328900000000001,737,0
10082,05aug2008,.034883,25.35,.007743,8.328900000000001,737,0
10082,06aug2008,.019689,25.85,.008208,8.328900000000001,737,0
10082,07aug2008,-.056167,24.4,.000379,8.328900000000001,737,0
10082,08aug2008,.032047,25.18,.011724,8.328900000000001,737,0
10082,11aug2008,-.000629,25.16,.007498,8.328900000000001,737,0
10082,12aug2008,.003873,25.26,.011528,8.328900000000001,737,0
10082,13aug2008,-.021858,24.71,-.005841,8.328900000000001,737,0
10082,14aug2008,-.036367,23.81,-.003542,8.328900000000001,737,0
10082,15aug2008,-.004483,23.7,-.005006,8.328900000000001,737,0
10082,18aug2008,.057184,25.06,.009937,8.328900000000001,737,0
10082,19aug2008,-.032992,24.23,.010872,8.328900000000001,737,0
10082,20aug2008,.042742,25.27,.016382,8.328900000000001,737,0
10082,21aug2008,.019548,25.76,-.001885,8.328900000000001,737,0
10082,22aug2008,.020043,26.28,.014628,8.328900000000001,737,0
10082,25aug2008,-.025432,25.61,.002656,8.328900000000001,737,0
10082,26aug2008,.017368,26.05,.005611,8.328900000000001,737,0
10082,27aug2008,-.001026,26.03,-.00153,8.328900000000001,737,0
10082,28aug2008,.001784,26.07,.012064,8.328900000000001,737,0
10082,29aug2008,.008914,26.31,-.000351,8.328900000000001,737,0
10082,02sep2008,-.026681,25.6,-.003217,8.328900000000001,737,0
10082,03sep2008,-.020578,25.08,-.012472,8.328900000000001,737,0
10082,04sep2008,-.02373,24.48,-.005321,8.328900000000001,737,0
10082,05sep2008,-.013605,24.15,-.011545,8.328900000000001,737,0
10082,08sep2008,-.010697,23.89,.000587,8.328900000000001,737,0
10082,09sep2008,.012539,24.19,.011756,8.328900000000001,737,0
10082,10sep2008,.04571,25.3,.021029,8.328900000000001,737,0
10082,11sep2008,.01266,25.62,-.009148,8.328900000000001,737,0
10082,12sep2008,-.003731,25.52,.007197,8.328900000000001,737,0
10082,15sep2008,-.023443,24.92,.005653,8.328900000000001,737,0
10082,16sep2008,-.016738,24.5,-.005875,8.328900000000001,737,0
10082,17sep2008,-.043073,23.45,.007106,8.328900000000001,737,0
10082,18sep2008,.0026,23.51,.000538,8.328900000000001,737,0
10082,19sep2008,.009467,23.73,.003253,8.328900000000001,737,0
10082,22sep2008,.054768,25.03,.007456,8.328900000000001,737,0
10082,23sep2008,.026938,25.71,-.002589,8.328900000000001,737,0
10082,24sep2008,-.002026,25.66,-.012177,8.328900000000001,737,0
10082,25sep2008,-.029503,24.9,-.001949,8.328900000000001,737,0
10082,26sep2008,-.00765,24.71,.000715,8.328900000000001,737,0
10082,29sep2008,.002599,24.77,.005271,8.328900000000001,737,0
10082,30sep2008,-.016243,24.37,-.018219,8.328900000000001,737,0
10082,01oct2008,.018148,24.81,.01038,8.328900000000001,737,0
10082,02oct2008,-.015206,24.43,-.006615,8.328900000000001,737,0
10082,03oct2008,-.028525,23.74,.009765,8.328900000000001,737,0
10082,06oct2008,.026014,24.36,-.003037,8.328900000000001,737,0
10082,07oct2008,-.021221,23.84,.003048,8.328900000000001,737,0
10082,08oct2008,.025628,24.45,.009772,8.328900000000001,737,0
10082,09oct2008,.001654,24.49,-.0139,8.328900000000001,737,0
10082,10oct2008,.066047,26.11,.020386,8.328900000000001,737,0
10082,13oct2008,.001951,26.16,.004972,8.328900000000001,737,0
10082,14oct2008,-.009915,25.9,-.000537,8.328900000000001,737,0
10082,15oct2008,.014815,26.28,-.022155,8.328900000000001,737,0
10082,16oct2008,.00616,26.44,.016584,8.328900000000001,737,0
10082,17oct2008,-.026188,25.75,-.01175,8.328900000000001,737,0
10082,20oct2008,-.021074,25.21,-.005026,8.328900000000001,737,0
10082,21oct2008,-.042759,24.13,.014737,8.328900000000001,737,0
10082,22oct2008,.022856,24.68,.00972,8.328900000000001,737,0
10082,23oct2008,.0051,24.81,-.007465,8.328900000000001,737,0
10082,24oct2008,.008541,25.02,.007185,8.328900000000001,737,0
10082,27oct2008,-.037623,24.08,-.003887,8.328900000000001,737,0
10082,28oct2008,.023214,24.64,.002504,8.328900000000001,737,0
10082,29oct2008,.0056,24.78,.011266,8.328900000000001,737,0
