permno,date,ret,prc,sprtrn,lag_LNMV,sic3,treated
10030,17357,0.038619,100.9,0.011545,7.6557,481,0
10030,17358,-0.004497,100.44,-0.001304,7.6557,481,0
10030,17359,-0.038089,96.62,-0.009472,7.6557,481,0
10030,17360,0.022111,98.75,0.032289,7.6557,481,0
10030,17363,0.04605,103.3,-0.004011,7.6557,481,0
10030,17364,0.023122,105.69,-0.004293,7.6557,481,0
10030,17365,-0.04113,101.34,-0.021125,7.6557,481,0
10030,17366,0.01193,102.55,0.005614,7.6557,481,0
10030,17367,-0.006825,101.85,0.005743,7.6557,481,0
10030,17370,0.026725,104.57,0.009274,7.6557,481,0
10030,17371,0.008928,105.51,0.007502,7.6557,481,0
10030,17372,0.011853,106.76,0.002995,7.6557,481,0
10030,17373,0.046521,111.72,0.000776,7.6557,481,0
10030,17374,0.002176,111.97,0.003501,7.6557,481,0
10030,17377,-0.013249,110.48,-0.002409,7.6557,481,0
10030,17378,-0.01503,108.82,-0.002698,7.6557,481,0
10030,17379,0.000294,108.85,0.009928,7.6557,481,0
10030,17380,0.010478,109.99,-0.005142,7.6557,481,0
10030,17381,0.021675,112.38,0.001499,7.6557,481,0
10030,17384,0.007584,113.23,-0.000742,7.6557,481,0
10030,17385,-1.8e-05,113.23,0.000567,7.6557,481,0
10030,17386,0.060994,120.14,0.020224,7.6557,481,0
10030,17387,0.013019,121.7,0.005241,7.6557,481,0
10030,17388,0.005656,122.39,0.003124,7.6557,481,0
10030,17391,0.007505,123.31,-0.007909,7.6557,481,0
10030,17392,0.015644,125.24,0.002371,7.6557,481,0
10030,17393,0.014372,127.04,0.016635,7.6557,481,0
10030,17394,-0.014215,125.23,-0.016351,7.6557,481,0
10030,17395,-0.019485,122.79,0.004231,7.6557,481,0
10030,17398,0.020072,125.25,0.007123,7.6557,481,0
10030,17399,-0.031164,121.35,-0.010436,7.6557,481,0
10030,17400,-0.026141,118.18,-0.002352,7.6557,481,0
10030,17401,-0.005563,117.52,-0.008254,7.6557,481,0
10030,17402,-0.016413,115.59,0.004249,7.6557,481,0
10030,17405,-0.042441,110.69,-0.005594,7.6557,481,0
10030,17406,-0.019543,108.52,-0.007299,7.6557,481,0
10030,17407,-0.00065,108.45,0.00147,7.6557,481,0
10030,17408,-0.002743,108.16,0.005877,7.6557,481,0
10030,17409,-0.033402,104.54,-0.004709,7.6557,481,0
10030,17413,0.010954,105.69,0.013696,7.6557,481,0
10030,17414,-0.008755,104.76,-0.019046,7.6557,481,0
10030,17415,0.00987,105.8,-0.004322,7.6557,481,0
10030,17416,0.014861,107.37,0.005995,7.6557,481,0
10030,17419,0.044926,112.19,0.00613,7.6557,481,0
10030,17420,-0.003124,111.84,-0.002674,7.6557,481,0
10030,17421,0.018881,113.95,-0.000667,7.6557,481,0
10030,17422,-0.008309,113.01,-0.011932,7.6557,481,0
10030,17423,-0.037462,108.77,-0.000532,7.6557,481,0
10030,17426,0.017738,110.7,0.017336,7.6557,481,0
10030,17427,-0.005295,110.12,0.003787,7.6557,481,0
10030,17428,-0.001256,109.98,0.007098,7.6557,481,0
10030,17429,0.007999,110.86,-0.000892,7.6557,481,0
10030,17430,0.000816,110.95,-0.003212,7.6557,481,0
10030,17433,-0.004024,110.5,-0.004836,7.6557,481,0
10030,17434,0.008532,111.44,0.001352,7.6557,481,0
10030,17435,0.004519,111.95,-0.003601,7.6557,481,0
10030,17436,0.007122,112.75,-0.00171,7.6557,481,0
10030,17437,-0.021361,110.34,0.009585,7.6557,481,0
10030,17440,-0.01097,109.13,0.008595,7.6557,481,0
10030,17441,-0.036099,105.19,-0.006081,7.6557,481,0
10030,17442,0.012719,106.53,-0.016417,7.6557,481,0
10030,17443,-0.000275,106.5,0.0031,7.6557,481,0
10030,17444,0.001928,106.7,-0.00897,7.6557,481,0
10030,17447,-0.020068,104.56,0.00965,7.6557,481,0
10030,17448,0.010709,105.68,-0.005257,7.6557,481,0
10030,17449,-0.00811,104.82,0.000559,7.6557,481,0
10030,17450,0.017432,106.65,0.017797,7.6557,481,0
10030,17451,-0.025973,103.88,-0.020205,7.6557,481,0
10030,17454,-0.027552,101.02,-0.008795,7.6557,481,0
10030,17455,0.012663,102.3,0.016958,7.6557,481,0
10030,17456,-0.010847,101.19,-0.001499,7.6557,481,0
10030,17457,0.038091,105.04,0.00885,7.6557,481,0
10030,17458,-0.032174,101.66,-0.015079,7.6557,481,0
10030,17461,0.03846,105.57,0.01166,7.6557,481,0
10030,17462,0.015624,107.22,0.007251,7.6557,481,0
10030,17463,0.001844,107.42,-0.002076,7.6557,481,0
10030,17464,0.020258,109.6,0.009851,7.6557,481,0
10030,17465,0.00472,110.11,0.012853,7.6557,481,0
10030,17468,0.016488,111.93,-0.008983,7.6557,481,0
10030,17469,0.028671,115.14,0.012213,7.6557,481,0
10030,17470,-0.006124,114.43,-0.003532,7.6557,481,0
10030,17471,-0.05182,108.5,-0.014451,7.6557,481,0
10030,17472,0.019761,110.65,0.000386,7.6557,481,0
10030,17475,-0.025358,107.84,-0.005705,7.6557,481,0
10030,17476,-0.025469,105.09,0.001916,7.6557,481,0
10030,17477,0.017453,106.93,0.008034,7.6557,481,0
10030,17478,-0.028631,103.87,-0.021436,7.6557,481,0
10030,17479,-0.004618,103.39,0.002513,7.6557,481,0
10030,17482,0.003422,103.74,0.000572,7.6557,481,0
10030,17483,-0.019989,101.67,0.01133,7.6557,481,0
10030,17484,0.001813,101.85,0.003546,7.6557,481,0
10030,17485,0.000749,101.93,0.003343,7.6557,481,0
10030,17486,0.028294,104.81,-0.001256,7.6557,481,0
10030,17489,-0.005433,104.24,-0.011213,7.6557,481,0
10030,17490,-0.009662,103.24,-0.011998,7.6557,481,0
10030,17491,-0.000356,103.2,-0.004956,7.6557,481,0
10030,17493,-0.003172,102.87,-0.008582,7.6557,481,0
10030,17496,0.020067,104.94,0.009202,7.6557,481,0
10030,17497,-0.008524,104.04,0.010111,7.6557,481,0
10030,17498,0.013278,105.42,0.002905,7.6557,481,0
10030,17499,0.039118,109.55,0.011967,7.6557,481,0
10030,17500,-0.028931,106.38,-0.008925,7.6557,481,0
10030,17503,0.012407,107.7,0.021146,7.6557,481,0
10030,17504,-0.001822,107.5,-0.004343,7.6557,481,0
10030,17505,0.019345,109.58,0.008358,7.6557,481,0
10030,17506,0.011395,110.83,0.007975,7.6557,481,0
10030,17507,0.014955,112.49,0.024602,7.6557,481,0
10030,17510,-0.017271,110.54,0.000364,7.6557,481,0
10030,17511,-0.024855,107.8,-0.010359,7.6557,481,0
10030,17512,0.046052,112.76,0.021671,7.6557,481,0
10030,17513,0.016657,114.64,0.002018,7.6557,481,0
10030,17514,0.025933,117.61,0.007968,7.6557,481,0
10030,17517,0.003142,117.98,0.00116,7.6557,481,0
10030,17518,-0.007625,117.08,0.017655,7.6557,481,0
10030,17519,0.002561,117.38,-0.006802,7.6557,481,0
10030,17520,-0.013333,115.82,-0.006383,7.6557,481,0
10030,17521,-0.002496,115.53,-0.00326,7.6557,481,0
10030,17524,0.000371,115.57,0.006766,7.6557,481,0
10030,17526,0.026461,118.63,0.007186,7.6557,481,0
10030,17527,0.019426,120.93,-0.000954,7.6557,481,0
10030,17528,0.013322,122.54,-0.004386,7.6557,481,0
10030,17531,0.011761,123.98,-0.011529,7.6557,481,0
10030,17533,0.021921,126.7,0.012745,7.6557,481,0
10030,17534,0.001502,126.89,-0.011226,7.6557,481,0
10030,17535,0.003051,127.28,0.002759,7.6557,481,0
10030,17538,0.016017,129.32,0.008013,7.6557,481,0
10030,17539,-0.031008,125.31,0.009531,7.6557,481,0
10030,17540,0.005758,126.03,0.017501,7.6557,481,0
10030,17541,0.02325,128.96,0.022978,7.6557,481,0
10030,17542,-0.004205,128.42,-0.007053,7.6557,481,0
10030,17545,-0.023117,125.45,0.005999,7.6557,481,0
10030,17546,-0.013507,123.76,-0.010885,7.6557,481,0
10030,17547,0.011758,125.21,-0.003062,7.6557,481,0
10030,17548,-0.000788,125.11,-0.012951,7.6557,481,0
10030,17549,0.014117,126.88,0.00451,7.6557,481,0
10030,17553,0.004509,127.45,0.002632,7.6557,481,0
10030,17554,0.024182,130.53,0.003003,7.6557,481,0
10030,17555,0.021301,133.31,-0.005608,7.6557,481,0
10030,17556,-0.031192,129.15,-0.01096,7.6557,481,0
10030,17559,0.001188,129.31,0.003873,7.6557,481,0
10030,17560,-0.02102,126.59,-0.009935,7.6557,481,0
10030,17561,-0.020699,123.97,-0.01535,7.6557,481,0
10030,17562,-0.012802,122.38,-0.006867,7.6557,481,0
10030,17563,-0.021576,119.74,0.00806,7.6557,481,0
10030,17566,-0.006703,118.94,0.016169,7.6557,481,0
10030,17567,-0.001592,118.75,-0.003249,7.6557,481,0
10030,17568,-0.016916,116.74,-0.014113,7.6557,481,0
10030,17569,-0.022127,114.16,-0.010865,7.6557,481,0
10030,17570,-0.029849,110.75,-0.016051,7.6557,481,0
10030,17573,-0.015407,109.04,-0.014851,7.6557,481,0
10030,17574,0.028839,112.19,0.018679,7.6557,481,0
10030,17575,-0.033511,108.43,-0.019092,7.6557,481,0
10030,17576,-0.007002,107.67,0.001067,7.6557,481,0
10030,17577,0.001825,107.87,-0.009846,7.6557,481,0
10030,17581,0.000632,107.93,-0.004603,7.6557,481,0
10030,17582,-0.003313,107.58,0.014506,7.6557,481,0
10030,17583,0.012774,108.95,0.011433,7.6557,481,0
10030,17584,0.039331,113.24,0.014962,7.6557,481,0
10030,17587,-0.022845,110.65,0.002352,7.6557,481,0
10030,17588,0.001791,110.85,0.023671,7.6557,481,0
10030,17589,0.002116,111.08,0.004026,7.6557,481,0
10030,17590,-0.011807,109.77,-0.004019,7.6557,481,0
10030,17591,0.006533,110.49,-0.005949,7.6557,481,0
10030,17594,0.003889,110.92,0.005153,7.6557,481,0
10030,17595,-0.0055,110.31,-0.001828,7.6557,481,0
10030,17596,0.002464,110.58,-0.001375,7.6557,481,0
10030,17597,-0.017667,108.63,-0.019724,7.6557,481,0
10030,17598,0.01578,110.34,0.005275,7.6557,481,0
10030,17601,-0.003746,109.93,0.012013,7.6557,481,0
10030,17602,0.02445,112.61,0.024144,7.6557,481,0
10030,17603,0.003991,113.06,-0.010788,7.6557,481,0
10030,17604,0.007349,113.89,-0.003569,7.6557,481,0
10030,17605,-0.017276,111.93,0.001322,7.6557,481,0
10030,17608,0.025046,114.73,0.011077,7.6557,481,0
10030,17609,-0.010201,113.56,-0.001294,7.6557,481,0
10030,17610,0.010583,114.76,0.010994,7.6557,481,0
10030,17611,0.023746,117.49,0.007555,7.6557,481,0
10030,17615,0.004873,118.06,0.009431,7.6557,481,0
10030,17616,-0.007043,117.23,-0.002022,7.6557,481,0
10030,17617,-0.019353,114.96,-0.012557,7.6557,481,0
10030,17618,-0.006385,114.22,-0.000176,7.6557,481,0
10030,17619,0.01396,115.82,0.008131,7.6557,481,0
10030,17622,0.027754,119.03,0.016941,7.6557,481,0
10030,17623,0.021687,121.62,0.008949,7.6557,481,0
10030,17624,0.023599,124.49,0.021181,7.6557,481,0
10030,17625,0.015082,126.36,0.006379,7.6557,481,0
10030,17626,0.035859,130.89,0.016808,7.6557,481,0
10030,17629,-0.000346,130.85,-0.007888,7.6557,481,0
10030,17630,0.008263,131.93,-0.004955,7.6557,481,0
10030,17631,0.01046,133.31,-0.006073,7.6557,481,0
10030,17632,-0.019916,130.65,-0.006531,7.6557,481,0
10030,17633,0.015492,132.68,-0.001397,7.6557,481,0
10030,17636,0.018491,135.13,0.00649,7.6557,481,0
10030,17637,-0.022613,132.08,0.005032,7.6557,481,0
10030,17638,0.021416,134.91,0.003515,7.6557,481,0
10030,17639,0.002222,135.2,0.003769,7.6557,481,0
10030,17640,-0.044609,129.17,-0.014162,7.6557,481,0
10030,17643,0.015689,131.2,-0.004133,7.6557,481,0
10030,17644,-0.004253,130.64,-0.012593,7.6557,481,0
10030,17645,0.01592,132.72,0.011557,7.6557,481,0
10030,17646,0.037614,137.71,0.020079,7.6557,481,0
10030,17647,-0.018388,135.18,-0.011721,7.6557,481,0
10030,17650,-0.0005,135.11,-0.003923,7.6557,481,0
10030,17651,-0.008559,133.96,-0.005455,7.6557,481,0
10030,17652,-0.005598,133.21,0.008488,7.6557,481,0
10030,17653,0.017754,135.57,0.009426,7.6557,481,0
10030,17654,-0.060304,127.4,-0.024352,7.6557,481,0
10030,17657,-0.020994,124.72,-0.012003,7.6557,481,0
10030,17658,-0.028007,121.23,0.00401,7.6557,481,0
10030,17659,-0.002951,120.87,-0.007639,7.6557,481,0
10030,17660,0.011302,122.24,-0.003683,7.6557,481,0
10030,17661,-0.000842,122.14,0.010441,7.6557,481,0
10030,17664,-0.01032,120.87,-0.003814,7.6557,481,0
10030,17665,-0.015706,118.98,-0.007081,7.6557,481,0
10030,17666,0.00925,120.08,0.01398,7.6557,481,0
10030,17667,-0.033318,116.08,-0.010474,7.6557,481,0
10030,17668,0.016145,117.95,0.019738,7.6557,481,0
10030,17671,-0.005269,117.33,0.011333,7.6557,481,0
10030,17672,0.007299,118.19,0.002098,7.6557,481,0
10030,17673,-0.002014,117.95,-0.006921,7.6557,481,0
10030,17674,0.016558,119.9,0.000581,7.6557,481,0
10030,17675,0.014244,121.61,0.014633,7.6557,481,0
10030,17679,-0.053331,115.12,-0.021786,7.6557,481,0
10030,17680,0.021233,117.57,0.011046,7.6557,481,0
10030,17681,-0.011291,116.24,-0.0135,7.6557,481,0
10030,17682,-0.013604,114.66,-0.011956,7.6557,481,0
10030,17685,-0.001868,114.44,-0.005465,7.6557,481,0
10030,17686,0.025933,117.41,-0.002478,7.6557,481,0
10030,17687,0.013437,118.99,0.009281,7.6557,481,0
10030,17688,-0.037086,114.58,-0.008194,7.6557,481,0
10030,17689,0.017454,116.58,-3.6e-05,7.6557,481,0
10030,17692,0.028512,119.9,0.011721,7.6557,481,0
10030,17693,0.017498,122.0,0.003237,7.6557,481,0
10030,17694,-0.005573,121.32,-0.009947,7.6557,481,0
10030,17695,-0.019014,119.01,0.005343,7.6557,481,0
10030,17696,0.035794,123.27,0.019418,7.6557,481,0
10030,17699,-0.008623,122.21,0.004262,7.6557,481,0
10030,17700,-0.004272,121.69,0.00135,7.6557,481,0
10030,17701,0.00351,122.11,0.00697,7.6557,481,0
10030,17702,-0.022706,119.34,0.002493,7.6557,481,0
10030,17703,0.040244,124.14,0.008578,7.6557,481,0
10030,17706,-0.009643,122.95,0.004913,7.6557,481,0
10030,17707,-0.016205,120.95,-0.008487,7.6557,481,0
10030,17708,-0.015164,119.12,-0.006783,7.6557,481,0
10030,17709,0.012369,120.59,0.00601,7.6557,481,0
10030,17710,0.013452,122.22,0.013339,7.6557,481,0
10030,17713,0.016062,124.18,0.00982,7.6557,481,0
10030,17714,0.011193,125.57,-0.005676,7.6557,481,0
10030,17715,-0.037632,120.84,-0.001427,7.6557,481,0
10030,17716,0.020136,123.28,0.01421,7.6557,481,0
10030,17720,-0.022043,120.56,-0.015039,7.6557,481,0
10030,17721,0.008377,121.57,0.009918,7.6557,481,0
10030,17722,-0.016397,119.58,-0.003003,7.6557,481,0
10030,17723,-0.023285,116.79,-0.01194,7.6557,481,0
10030,17724,0.014085,118.44,0.013727,7.6557,481,0
10030,17727,0.006761,119.24,0.004842,7.6557,481,0
10030,17728,0.015862,121.13,0.011928,7.6557,481,0
10030,17729,0.019575,123.5,0.001483,7.6557,481,0
10030,17730,0.033005,127.58,0.013067,7.6557,481,0
10030,17731,0.019649,130.08,0.007282,7.6557,481,0
10030,17734,0.004424,130.66,-0.003092,7.6557,481,0
10030,17735,0.018698,133.1,0.008716,7.6557,481,0
10030,17736,-0.01682,130.86,-0.012084,7.6557,481,0
10030,17737,0.017576,133.16,-0.002087,7.6557,481,0
10030,17738,-0.018826,130.66,0.00178,7.6557,481,0
10030,17741,-0.010182,129.33,0.014011,7.6557,481,0
10030,17742,0.01139,130.8,0.002924,7.6557,481,0
10030,17743,-0.006185,129.99,-0.006826,7.6557,481,0
10030,17744,-0.034798,125.47,-0.006969,7.6557,481,0
10030,17745,-0.001877,125.23,0.011701,7.6557,481,0
10030,17748,-0.02603,121.97,-0.020353,7.6557,481,0
10030,17749,0.010226,123.22,0.002021,7.6557,481,0
10030,17750,0.01426,124.97,0.00339,7.6557,481,0
10030,17751,0.011513,126.41,0.002144,7.6557,481,0
10030,17752,-0.019262,123.98,-0.005786,7.6557,481,0
10030,17755,0.005421,124.65,-0.003308,7.6557,481,0
10030,17756,0.014569,126.47,0.002282,7.6557,481,0
10030,17757,-0.000236,126.44,0.000128,7.6557,481,0
10030,17758,-0.022228,123.63,-0.012947,7.6557,481,0
10030,17759,-0.016943,121.53,-0.033746,7.6557,481,0
10030,17762,-0.000718,121.44,-0.00133,7.6557,481,0
10030,17763,-0.007894,120.49,-0.006997,7.6557,481,0
10030,17764,0.010298,121.73,0.012303,7.6557,481,0
10030,17765,-0.032568,117.76,-0.018144,7.6557,481,0
10030,17766,0.015598,119.6,0.009922,7.6557,481,0
10030,17769,0.008788,120.65,0.017125,7.6557,481,0
10030,17770,-0.042096,115.57,-0.003259,7.6557,481,0
10030,17771,0.00409,116.04,0.000524,7.6557,481,0
10030,17772,-0.052134,109.99,-0.001065,7.6557,481,0
10030,17773,0.011219,111.23,0.018178,7.6557,481,0
10030,17777,6.9e-05,111.24,-0.009416,7.6557,481,0
10030,17778,-0.031127,107.77,-0.009396,7.6557,481,0
10030,17779,-0.02521,105.06,-0.00385,7.6557,481,0
10030,17780,-0.03418,101.47,-0.010255,7.6557,481,0
10030,17783,0.034463,104.96,0.007449,7.6557,481,0
10030,17784,-0.054511,99.24,-0.025029,7.6557,481,0
10030,17785,-0.006612,98.58,-0.00641,7.6557,481,0
10030,17786,0.008186,99.39,0.014652,7.6557,481,0
10030,17787,-0.035291,95.88,-0.024784,7.6557,481,0
10030,17790,-0.024417,93.54,-0.005277,7.6557,481,0
10030,17791,-0.027261,90.99,-0.012534,7.6557,481,0
10030,17792,0.018989,92.72,0.00152,7.6557,481,0
10030,17793,0.021815,94.74,-0.008521,7.6557,481,0
10030,17794,0.035896,98.14,0.01875,7.6557,481,0
10030,17797,0.010171,99.14,-0.002449,7.6557,481,0
10030,17798,0.031336,102.25,0.008221,7.6557,481,0
10030,17799,-0.009072,101.32,-0.011064,7.6557,481,0
10030,17800,0.043441,105.72,0.013502,7.6557,481,0
10030,17801,-0.015364,104.1,0.000707,7.6557,481,0
10030,17804,-0.026048,101.39,-0.001936,7.6557,481,0
10030,17805,-0.001729,101.21,0.001897,7.6557,481,0
10030,17806,0.014705,102.7,0.009796,7.6557,481,0
10030,17807,-0.035796,99.02,-0.008926,7.6557,481,0
10030,17808,-0.0047,98.56,-0.016651,7.6557,481,0
10030,17811,-0.024091,96.18,-0.009691,7.6557,481,0
10030,17812,-0.03757,92.57,-0.012512,7.6557,481,0
10030,17813,0.035569,95.86,0.019727,7.6557,481,0
10030,17814,-0.029504,93.03,-0.004441,7.6557,481,0
10030,17815,-0.001042,92.94,-0.010413,7.6557,481,0
10030,17818,-0.007436,92.25,0.005025,7.6557,481,0
10030,17819,0.024929,94.55,0.013911,7.6557,481,0
10030,17820,0.024745,96.89,0.002536,7.6557,481,0
10030,17821,0.004065,97.28,-0.014425,7.6557,481,0
10030,17822,-0.038064,93.58,-0.010603,7.6557,481,0
10030,17825,-0.062231,87.75,-0.014684,7.6557,481,0
10030,17826,0.023787,89.84,0.01087,7.6557,481,0
10030,17827,0.037689,93.23,0.007108,7.6557,481,0
10030,17828,-0.014089,91.91,-0.003002,7.6557,481,0
10030,17829,0.006444,92.51,0.0107,7.6557,481,0
10030,17832,-0.002443,92.28,0.007211,7.6557,481,0
10030,17833,-0.037241,88.84,-0.01352,7.6557,481,0
10030,17834,-0.020917,86.98,-0.015826,7.6557,481,0
10030,17835,-0.039508,83.55,-0.003963,7.6557,481,0
10030,17836,-0.006463,83.01,-0.008259,7.6557,481,0
10030,17839,0.017224,84.44,0.020782,7.6557,481,0
10031,17174,0.011974,24.03,0.004606,9.5493,489,1
10031,17175,-0.011611,23.75,-0.003841,9.5493,489,1
10031,17176,0.001831,23.79,0.002905,9.5493,489,1
10031,17177,0.000817,23.81,-0.007031,9.5493,489,1
10031,17178,-0.015907,23.43,0.002367,9.5493,489,1
10031,17182,-0.018445,23.0,-0.011478,9.5493,489,1
10031,17183,-0.019762,22.54,-0.006339,9.5493,489,1
10031,17184,-0.006967,22.39,0.002826,9.5493,489,1
10031,17185,-0.002722,22.33,0.002867,9.5493,489,1
10031,17188,-0.004908,22.22,0.000328,9.5493,489,1
10031,17189,0.004375,22.31,0.010529,9.5493,489,1
10031,17190,-0.029194,21.66,-0.014191,9.5493,489,1
10031,17191,0.009742,21.87,0.019595,9.5493,489,1
10031,17192,0.008502,22.06,0.006865,9.5493,489,1
10031,17195,0.014549,22.38,0.005579,9.5493,489,1
10031,17196,-0.008219,22.2,-0.003221,9.5493,489,1
10031,17197,0.004845,22.3,0.017907,9.5493,489,1
10031,17198,-0.006006,22.17,0.000155,9.5493,489,1
10031,17199,0.018865,22.59,0.005746,9.5493,489,1
10031,17202,0.010249,22.82,0.010052,9.5493,489,1
10031,17203,-0.000219,22.82,0.011573,9.5493,489,1
10031,17204,-0.019048,22.38,-0.022998,9.5493,489,1
10031,17205,-0.005166,22.27,0.012195,9.5493,489,1
10031,17206,-0.030397,21.59,-0.028405,9.5493,489,1
10031,17209,-0.015994,21.24,-0.00617,9.5493,489,1
10031,17210,-0.015097,20.92,-0.003111,9.5493,489,1
10031,17211,0.028937,21.53,0.02248,9.5493,489,1
10031,17212,-0.010874,21.29,-0.007079,9.5493,489,1
10031,17213,0.024041,21.81,0.007592,9.5493,489,1
10031,17217,0.004391,21.9,-0.002094,9.5493,489,1
10031,17218,-0.001825,21.86,-0.020813,9.5493,489,1
10031,17219,-0.001895,21.82,0.002525,9.5493,489,1
10031,17220,0.007057,21.97,-0.003606,9.5493,489,1
10031,17223,-0.005053,21.86,-0.010817,9.5493,489,1
10031,17224,0.013631,22.16,0.025266,9.5493,489,1
10031,17225,-0.006865,22.01,-0.005984,9.5493,489,1
10031,17226,-0.004775,21.9,-0.004917,9.5493,489,1
10031,17227,0.009603,22.11,0.000389,9.5493,489,1
10031,17230,-0.00156,22.08,0.003823,9.5493,489,1
10031,17231,0.009552,22.29,-0.002792,9.5493,489,1
10031,17232,0.016853,22.67,0.008856,9.5493,489,1
10031,17233,0.011751,22.93,0.008322,9.5493,489,1
10031,17234,-0.000241,22.93,-0.002094,9.5493,489,1
10031,17237,0.025155,23.5,0.021275,9.5493,489,1
10031,17238,0.004176,23.6,-0.001006,9.5493,489,1
10031,17239,0.015105,23.96,0.00563,9.5493,489,1
10031,17240,-0.013253,23.64,-0.005583,9.5493,489,1
10031,17241,0.011196,23.91,0.015019,9.5493,489,1
10031,17244,-0.002928,23.84,-0.002381,9.5493,489,1
10031,17245,0.000415,23.85,0.009091,9.5493,489,1
10031,17246,-0.006029,23.7,-0.007145,9.5493,489,1
10031,17247,0.002024,23.75,-0.00527,9.5493,489,1
10031,17248,0.006736,23.91,0.01334,9.5493,489,1
10031,17251,0.001741,23.95,-0.00519,9.5493,489,1
10031,17252,-0.008672,23.74,0.008175,9.5493,489,1
10031,17253,-0.026206,23.12,-0.00166,9.5493,489,1
10031,17254,0.003798,23.21,0.002596,9.5493,489,1
10031,17255,-0.005503,23.08,-0.012011,9.5493,489,1
10031,17258,0.01771,23.49,0.016176,9.5493,489,1
10031,17259,-0.00259,23.43,0.005954,9.5493,489,1
10031,17260,0.005657,23.56,-0.002053,9.5493,489,1
10031,17261,0.031377,24.3,0.01194,9.5493,489,1
10031,17265,0.009017,24.52,0.005632,9.5493,489,1
10031,17266,0.003168,24.6,-0.004325,9.5493,489,1
10031,17267,-0.002498,24.54,-0.001099,9.5493,489,1
10031,17268,0.02224,25.08,0.00567,9.5493,489,1
10031,17269,-0.017288,24.65,-0.008537,9.5493,489,1
10031,17272,-0.003138,24.57,-0.014834,9.5493,489,1
10031,17273,-0.003226,24.49,-0.011812,9.5493,489,1
10031,17274,0.001431,24.53,-0.004141,9.5493,489,1
10031,17275,0.006672,24.69,0.007455,9.5493,489,1
10031,17276,-0.00455,24.58,-0.005047,9.5493,489,1
10031,17279,0.001726,24.62,0.006686,9.5493,489,1
10031,17280,0.002723,24.69,-0.003729,9.5493,489,1
10031,17281,-0.007614,24.5,-0.017348,9.5493,489,1
10031,17282,-0.000905,24.48,-0.001308,9.5493,489,1
10031,17283,-0.00409,24.38,-0.0004,9.5493,489,1
10031,17286,0.015047,24.74,0.020769,9.5493,489,1
10031,17287,0.041026,25.76,0.014214,9.5493,489,1
10031,17288,-0.003548,25.67,0.005829,9.5493,489,1
10031,17289,0.006942,25.85,0.002727,9.5493,489,1
10031,17290,-0.017895,25.38,-0.009177,9.5493,489,1
10031,17293,0.004779,25.5,0.014553,9.5493,489,1
10031,17294,-0.010068,25.25,-0.005139,9.5493,489,1
10031,17295,-0.003194,25.17,0.008319,9.5493,489,1
10031,17296,-0.010065,24.91,-0.001937,9.5493,489,1
10031,17297,0.014769,25.28,0.00478,9.5493,489,1
10031,17300,-0.017035,24.85,-0.014746,9.5493,489,1
10031,17301,0.007124,25.03,0.003312,9.5493,489,1
10031,17302,-0.009693,24.79,0.00036,9.5493,489,1
10031,17303,0.023255,25.36,0.010979,9.5493,489,1
10031,17304,-0.009908,25.11,-0.013389,9.5493,489,1
10031,17307,0.005131,25.24,0.005953,9.5493,489,1
10031,17308,-0.01228,24.93,-0.014547,9.5493,489,1
10031,17309,0.022768,25.5,0.005497,9.5493,489,1
10031,17310,0.010262,25.76,0.002991,9.5493,489,1
10031,17311,0.010775,26.04,0.017043,9.5493,489,1
10031,17315,0.009941,26.3,0.000616,9.5493,489,1
10031,17316,0.012986,26.64,0.01003,9.5493,489,1
10031,17317,-0.001124,26.61,-0.005112,9.5493,489,1
10031,17318,-0.000928,26.58,0.008205,9.5493,489,1
10031,17321,-0.012032,26.26,-0.008489,9.5493,489,1
10031,17322,0.001783,26.31,0.003973,9.5493,489,1
10031,17323,-0.007988,26.1,0.003022,9.5493,489,1
10031,17324,0.008315,26.32,0.003299,9.5493,489,1
10031,17325,0.002865,26.39,-0.000848,9.5493,489,1
10031,17328,0.000104,26.39,0.009439,9.5493,489,1
10031,17329,0.006025,26.55,-0.000744,9.5493,489,1
10031,17330,-0.002321,26.49,-0.006473,9.5493,489,1
10031,17331,-0.001157,26.46,0.008314,9.5493,489,1
10031,17332,0.01536,26.87,-0.001337,9.5493,489,1
10031,17335,0.007934,27.08,0.014663,9.5493,489,1
10031,17336,0.019362,27.61,-0.008222,9.5493,489,1
10031,17337,0.020904,28.18,0.016254,9.5493,489,1
10031,17338,0.010592,28.48,0.005426,9.5493,489,1
10031,17339,-0.006361,28.3,-0.002722,9.5493,489,1
10031,17342,0.01661,28.77,0.020508,9.5493,489,1
10031,17343,-0.004275,28.65,-0.00181,9.5493,489,1
10031,17344,0.036015,29.68,0.023298,9.5493,489,1
10031,17345,0.028306,30.52,0.017859,9.5493,489,1
10031,17346,-0.001845,30.46,0.007054,9.5493,489,1
10031,17349,0.013104,30.86,0.01302,9.5493,489,1
10031,17350,-0.007172,30.64,-0.001749,9.5493,489,1
10031,17352,-0.004138,30.51,-0.003544,9.5493,489,1
10031,17353,0.01349,30.92,0.005164,9.5493,489,1
10031,17356,0.001755,30.98,-0.000498,9.5493,489,1
10031,17357,0.026511,31.8,0.011545,9.5493,489,1
10031,17358,-0.014918,31.33,-0.001304,9.5493,489,1
10031,17359,-0.016306,30.82,-0.009472,9.5493,489,1
10031,17360,0.041504,32.09,0.032289,9.5493,489,1
10031,17363,0.012084,32.48,-0.004011,9.5493,489,1
